維修時間,維修單號,送修機台序號,業者,車號,維修人員,送修原因,維修結果,燒機測試LOG,更換料件項目,備註
2022/11/14,P20221114002,DCCIB1210093,嘉義客運,,張育淮,WiFi傳輸異常,1.WiFi內天線鬆脫，重新鎖緊2.GPS內天線鬆脫，重新鎖緊,正式程式熱機,,
2022/11/14,P20221114002,DCCIB1210037,嘉義客運,,張育淮,GPS定位很慢,送修原因測試無異常,正式程式熱機,,
2022/11/14,P20221110001,DCKAM1440021,葛瑪蘭客運,,張育淮,數字鍵故障,按鍵異常，更換DC上蓋,正式程式熱機,,
2022/11/24,P20221115001,BVHCB20200227,新竹客運-竹東,,張育淮,老人卡不能刷,悠遊卡KEYLOSS，更換卡機,,,
2022/11/24,P20221115001,DCHCB11B0090,新竹客運-竹東,,張育淮,無法登出,送修原因測試無異常,,,
2022/11/24,P20221115001,DCHCB14B0028,新竹客運-竹東,,張育淮,無法定位,,,,
2022/11/24,P20221115001,DCHCB11B0365,新竹客運-竹東,,張育淮,無法傳輸,,,,
2022/11/24,P20221116001,BVHCB11B0357,新竹客運-關西,,張育淮,沒電,更換保險絲,,,
2022/11/24,P20221116001,BVHCB11B0224,新竹客運-關西,,張育淮,直接進入系統,更改駕員識別設定,,,
2022/11/24,P20221116001,DCHCB13A0006,新竹客運-關西,,張育淮,確認鍵有時沒反應,按鍵異常，更換DC上蓋,,,
2022/11/17,P20221116002,BVHTT2020102002,豪泰客運,,張育淮,10/28起沒有即時交易,部分即時交易檔案損壞，刪除後正常,正式程式熱機,,
2022/11/17,P20221116005,BVHCB11B0254,新竹客運-苗栗保養場,,張育淮,悠遊卡不能刷,悠遊卡KEYLOSS，更換卡機,,,
2022/11/17,P20221116005,BVHCB11B0338,新竹客運-苗栗保養場,,張育淮,喇叭無聲,放大器音量重新調整,BV2-Stress_BVHCB11B0338_20221121143402.csv,,
2022/11/17,P20221116005,BVHCB11B0342,新竹客運-苗栗保養場,,張育淮,卡片感應不良,送修原因測試無異常,BV2-Stress_BVHCB11B0342_20221121143315.csv,,
2022/11/17,P20221116005,BVHCB11B0231,新竹客運-苗栗保養場,,張育淮,刷icash卡有時候會當機,"1.icash卡槽清潔
2.C板固定支架鬆脫，重新鎖緊",BV2-Stress_BVHCB11B0231_20221121143313.csv,,
2022/11/17,P20221116005,BVHCB20190410,新竹客運-苗栗保養場,,張育淮,定位不良.無法傳輸,美卡諾連接座USB重新清潔固定,BV2-Stress_BVHCB20190410_20221121143326.csv,,
2022/11/17,P20221116005,DCHCB1550010,新竹客運-苗栗保養場,,張育淮,定位不良,送修原因測試無異常,,,
2022/11/17,P20221116005,DCHCB11B0304,新竹客運-苗栗保養場,,張育淮,無背光,顯示異常，更換LCM,BV2-Stress_BVHCB11B0338_20221121143402.csv,,
2022/11/18,P20221117003,DCCIB1210083,嘉義客運,,張育淮,無法登出,送修原因測試無異常,正式程式熱機,,
2022/11/17,P20221116006,BVCHS20190429 ,捷順-豐原東站,,張育淮,故障,送修原因測試無異常,BV2-Stress_BVCHS20190429_20221121143243.csv,,
2022/11/22,P20221121001,BVSHO2022032101,世豪通運,,張育淮,無法開機,放大器電源短路，更換放大器,正式程式熱機,,
2022/11/22,P20221121001,BVSHO2022032108,世豪通運,,張育淮,無法開機,USB異常，更換C板,正式程式熱機,,
2022/11/22,P20221122001,BVYSM1310012,科技之星,,張育淮,(業者未寫),"1.5V異常，更換C板
2.USB異常，更換SOM板
2.更換美卡諾電源線",正式程式熱機,,
2022/11/22,P20221122001,BVYSM1310002,科技之星,,張育淮,(業者未寫),悠遊卡KEYLOSS，更換卡機,正式程式熱機,,
2022/11/24,P20221122002,BVORB2021032406,亞通客運,,張育淮,有異音(車上),C板語音線斷.重焊語音線,正式程式熱機,,
2022/11/24,P20221122002,DCORB2021020801,亞通客運,,張育淮,螢幕淡化,顯示異常，更換LCM,正式程式熱機,,
,P20221122004,BVHCB11B0223,新竹客運-竹東,,張育淮,,,,,
2022/11/25,P20221125002,DCCIB1210151,嘉義客運,,張育淮,GPS閉鎖.無法登出,送修原因測試無異常,,,
2022/11/25,P20221125002,DCCIB1210038,嘉義客運,,張育淮,登出困難,送修原因測試無異常,,,
2022/11/25,P20221125003,BVCHS2022112501,雲林客運,,張育淮,無法感應悠遊卡,悠遊卡KEYLOSS，更換卡機,,,
2022/11/25,P20221125005,DCKAM20201111,葛瑪蘭客運,,張育淮,無4G,送修原因測試無異常,,,
2022/11/25,P20221125005,DCKAM1440019,葛瑪蘭客運,,張育淮,(業者未寫),按鍵異常，更換DC上蓋,,,
2022/11/28,P20221128001,BVHTT16A0044,豪泰客運,,張育淮,沒有即時交易,部分即時交易檔案損壞，刪除後正常,正式程式熱機,,
2022/11/29,P20221129002,BVCIB1210103,嘉義客運,,張育淮,讀卡機異常,卡機卡槽未壓緊,,,
2022/11/29,P20221129004 ,BVORB1320008,亞盛通運,,張育淮,悠遊卡比對失敗,悠遊卡KEYLOSS，更換卡機,,,
2022/11/29,P20221129004 ,BVORB2022031109,亞盛通運,,張育淮,無法開機,送修原因測試無異常,,,
2022/12/1,P20221130001,DCGOB2020081802,金牌客運,,張育淮,(業者未寫),按鍵異常，更換DC上蓋,,,
2022/12/1,P20221130001,DCGOB1610002,金牌客運,,張育淮,(業者未寫),"1.按鍵異常，更換DC上蓋
2.更換DC資訊線",,,
2022/12/1,P20221130002,BVMLB11A0082,苗栗客運,,張育淮,悠遊卡不能刷,"1.悠遊卡KEYLOSS，更換卡機
2.語音異常，更換喇叭",,,
2022/12/1,P20221130002,DCMLB11A0068,苗栗客運,,張育淮,螢幕模糊,"1.顯示異常，更換LCM
2.GPS異常，更換GPS模組",,,
2022/12/1,P20221130002,DCMLB11A0013,苗栗客運,,張育淮,無法傳輸,送修原因測試無異常,,,
2022/12/1,P20221130002,DCMLB11A0103,苗栗客運,,張育淮,(業者未寫),鎖點斷裂，更換DC後蓋,,,
2022/12/1,P20221130002,DCMLB11A0118,苗栗客運,,張育淮,(業者未寫),送修原因測試無異常,,,
2022/12/1,P20221130002,DCMLB11A0011,苗栗客運,,張育淮,(業者未寫),送修原因測試無異常,,,
2022/12/9,P20221201002,BVCHS16C0005,捷順-都會南站,,張育淮,無法刷卡,悠遊卡KEYLOSS，更換卡機,,,
2022/12/9,P20221201002,DCCHS1630012,捷順-都會南站,,張育淮,亮度不足,顯示異常，更換LCM,,,
2022/12/9,P20221201003,DCCHS20221201,捷順-豐原東站,,張育淮,(業者未寫),送修原因測試無異常,,,
2022/12/9,P20221201003,DCCHS2021112302,捷順-豐原東站,,張育淮,螢幕顯示不完全,顯示異常，更換LCM,,,
2022/12/9,P20221202004,DCKAM1440012,葛瑪蘭客運,,張育淮,GPS閉鎖,送修原因測試無異常,,,
2022/12/9,P20221202004,DCKAM1440028,葛瑪蘭客運,,張育淮,數字鍵123故障,"1.按鍵異常，更換DC上蓋
2.顯示異常，更換LCM",,,
2022/12/9,P20221207002,BVHCB11B0339,新竹客運-楊梅,,張育淮,(業者未寫),顯示異常，更換LCM,,,
2022/12/9,P20221207002,BVHCB11B0239,新竹客運-楊梅,,張育淮,無法傳輸,送修原因測試無異常,,,
2022/12/9,P20221207002,DCHCB14B0033,新竹客運-楊梅,,張育淮,(業者未寫),按鍵異常，更換DC上蓋,,,
2022/12/9,P20221207003,BVHCB11B0280,新竹客運-竹東,,張育淮,無法刷卡,送修原因測試無異常,,,
2022/12/9,P20221207003,DCHCB11B0273,新竹客運-竹東,,張育淮,不能定位傳輸,送修原因測試無異常,,,
2022/12/15,P20221213001,BVHCB11B0031,新竹客運-關西,,張育淮,GPS閉鎖,,,,
2022/12/15,P20221213001,DCHCB20200526,新竹客運-關西,,張育淮,不會傳資料,送修原因測試無異常,,,
2022/12/15,P20221213002,DCKAM1440006,葛瑪蘭客運,,張育淮,(業者未寫),送修原因測試無異常,,,
2022/12/15,P20221213002,DCKAM20201111,葛瑪蘭客運,,張育淮,gps收不到,送修原因測試無異常,,,
2022/12/15,P20221214001,DCHCB11B0231,新竹客運-竹東,,張育淮,無法傳輸,送修原因測試無異常,,,
2022/12/15,P20221214001,DCHCB11B0164,新竹客運-竹東,,張育淮,按鍵故障,按鍵異常，更換DC上蓋,,,
2022/12/15,P20221214002,BVHCB11B0014,新竹客運-湖口,,張育淮,無法傳輸,送修原因測試無異常,,,
2022/12/17,P20221216002,BVMLB11A0021,苗栗客運,,張育淮,悠遊卡不能刷，一卡通要刷好幾次才過,"1.送修原因測試無異常
2.USB異常，更換C板",,,
2022/12/17,P20221216002,BVMLB11A0088,苗栗客運,,張育淮,無畫面.無法傳輸.無法定位,"1.顯示異常，更換LCM
2.無法開機，更換SOM板",,,
2022/12/17,P20221216002,BVMLB11A0102,苗栗客運,,張育淮,找不到CF卡,送修原因測試無異常,,,
2022/12/17,P20221216002,DCMLB11A0129,苗栗客運,,張育淮,按鍵故障,按鍵異常，更換DC上蓋,,,
2022/12/17,P20221216002,DCMLB11A0014,苗栗客運,,張育淮,螢幕暗,顯示異常，更換LCM,,,
2022/12/20,P20221219001,BVGOB1310023,金牌客運,,張育淮,壞的,悠遊卡KEYLOSS，更換卡機,,,
2022/12/20,P20221219001,BVGOB1570003,金牌免巴,,張育淮,(業者未寫),,,,
2022/12/22,P20221221003,BVKAM1440010,葛瑪蘭客運,,張育淮,改QR,改QR,,,
2022/12/22,P20221221003,BVKAM1440006,葛瑪蘭客運,,張育淮,改QR,改QR,,,
2022/12/22,P20221222001,BVYSM1310012,科技之星,,張育淮,有異音，無法開機,送修原因測試無異常,,,
2022/12/22,P20221222001,BVYSM2019102103,科技之星,,張育淮,卡片不易感應,送修原因測試無異常,,,
2022/12/28,P20221227001,BVNTC2022102101,台灣真好,,張育淮,(業者未寫),無法讀取USB，更換C板,,,
2022/12/28,P20221226002,BVHCB11B0350 ,新竹客運-牛埔,,張育淮,無法開機,電源異常，更換保險絲,,,
2022/12/28,P20221226002,BVHCB11B0123,新竹客運-牛埔,,張育淮,無法傳輸,送修原因測試無異常,,,
2022/12/28,P20221226002,BVHCB11B0029 ,新竹客運-牛埔,,張育淮,刷卡機讀取異常,送修原因測試無異常,,,
2022/12/28,P20221226002,BVHCB11B0211,新竹客運-牛埔,,張育淮,(業者未寫),悠遊卡KEYLOSS，更換悠遊SAM卡,,,
2022/12/28,P20221226002,BVHCB11B0189,新竹客運-牛埔,,張育淮,悠遊卡不能刷,悠遊卡KEYLOSS，更換悠遊SAM卡,,,
2022/12/28,P20221226002,DCHCB11B0034,新竹客運-牛埔,,張育淮,螢幕不好,"1.顯示異常，更換LCM
2.鎖點斷裂，更換DC上蓋",,,
2022/12/28,P20221226002,DCHCB11B0253 ,新竹客運-牛埔,,張育淮,無法定位,送修原因測試無異常,,,
2022/12/28,P20221227001,BVNTC2022102101,台灣真好,,張育淮,(業者未寫),悠遊卡KEYLOSS，更換卡機,,,
2022/12/28,P20221228001,BVFFC14B0059,汎航通運,,張育淮,(業者未寫),JFFS2 Err，更換SOM板,,,
2022/12/28,P20221228001,BVFFC14B0049,汎航通運,,張育淮,(業者未寫),送修原因測試無異常,,,
2022/12/28,P20221228001,BVFFC14B0042,汎航通運,,張育淮,悠遊卡刷不過,悠遊卡KEYLOSS，更換卡機,,,
2022/12/28,P20221228001,BVFFC14B0022,汎航通運,,張育淮,(業者未寫),送修原因測試無異常,,,
2022/12/28,P20221228001,BVFFC14B0068,汎航通運,,張育淮,外螢幕不清楚,更換BV上蓋,,,
2022/12/28,P20221228001,BVFFC14B0025,汎航通運,,張育淮,(業者未寫),送修原因測試無異常,,,
2022/12/28,P20221230001,DCCIB1210004,嘉義客運,,張育淮,GPS不定位,送修原因測試無異常,,,
2022/12/28,P20221230002,BVORB1320001,亞通客運,,張育淮,找不到讀卡機,JFFS2 Err，更換SOM板,,,
2023/1/5,P20230104001,BVHCB1550011,新竹客運-苗栗保養場,,張育淮,系統日期時間異常,悠遊卡KEYLOSS，更換悠遊SAM卡,,,
2023/1/5,P20230104001,BVHCB20230104,新竹客運-苗栗保養場,,張育淮,讀卡機故障,送修原因測試無異常,,,
2023/1/5,P20230104001,DCHCB11B0220,新竹客運-苗栗保養場,,張育淮,GPS閉鎖,送修原因測試無異常,,,
2023/1/6,P20230105003,DCCIB1210089,嘉義客運,,張育淮,無法登出,送修原因測試無異常,,,
2023/1/6,P20230105003,DCCIB1210049,嘉義客運,,張育淮,無法登出,送修原因測試無異常,,,
2023/1/6,P20230105004,DCHCB13A0007,新竹客運-楊梅,,張育淮,(業者未寫),送修原因測試無異常,,,
2023/1/6,P20230105005,BVHCB13A0004,新竹客運-中壢,,張育淮,感應不良,送修原因測試無異常,,,
2023/1/7,P20230106001 ,DCKAM20201111,葛瑪蘭客運,,張育淮,閉鎖,送修原因測試無異常,,,
2023/1/7,P20230106001 ,DCKAM1440005,葛瑪蘭客運,,張育淮,按鍵無法按,按鍵異常，更換DC上蓋,,,
2023/1/11,P20230111001,DCYSM2020081112,科技之星,,張育淮,(業者未寫),鎖點斷裂，更換DC下蓋,,,
2023/1/11,P20230111001,DCYSM1310002,科技之星,,張育淮,(業者未寫),"1.USB異常，更換USB板
2.按鍵異常，更換DC上蓋
3.更換WiFi內天線",,,
2023/1/11,P20230111001,DCYSM2019102101,科技之星,,張育淮,(業者未寫),顯示異常，更換LCM,,,
2023/1/12,P20230111002,BVORB1320005,亞盛通運,,張育淮,悠遊NG,悠遊卡KEYLOSS，更換悠遊SAM卡,,,
2023/1/12,P20230111002,BVORB1320006,亞盛通運,,張育淮,悠遊NG,悠遊卡KEYLOSS，更換悠遊SAM卡,,,
2023/1/12,P20230111003,BVORB2021033101,亞通客運,,張育淮,"1.刷卡時無聲音
2.有時過站無法跳站",更換放大器,,,
2023/1/12,P20230111003,BVORB11A0001,亞通客運,,張育淮,語音卡ＮＧ異音,C板語音線斷.重焊語音線,,,
2023/1/12,P20230111003,DCORB2019101401,亞通客運,,張育淮,最上一排按鍵接觸不良,按鍵異常，更換DC上蓋,,,
2023/1/12,P20230111004,BVCHS20230111,捷順-桃園站,,張育淮,,,,,
2023/1/12,P20230111005,BVMLB11A0076,苗栗客運,,張育淮,無法定位,送修原因測試無異常,,,
2023/1/12,P20230111005,BVMLB11A0115,苗栗客運,,張育淮,語音小,C板語音線斷.重焊語音線,,,
2023/1/12,P20230111005,BVMLB11A0124,苗栗客運,,張育淮,"1.無悠卡
2.GPS閉鎖","1.悠遊卡KEYLOSS，更換悠遊SAM卡
2.顯示異常，更換LCM
3.SOM板重新清潔",,,
2023/1/12,P20230111005,BVMLB11A0034,苗栗客運,,張育淮,無法定位,USB線路重新固定,,,
2023/1/12,P20230111005,DCMLB11A0091,苗栗客運,,張育淮,無電源反應,主板二極體更換,,,
2023/1/12,P20230111005,DCMLB11A0040,苗栗客運,,張育淮,不能定位,送修原因測試無異常,,,
2023/1/12,P20230111006,BVGOB1680001,金牌客運,,張育淮,無法開機,"1.更換讀卡機線材
2.增加散熱片、電容、PTC",,,
2023/1/16,P20230113001,BVYSM2020081103,科技之星,,張育淮,(業者未寫),JFFS2 Err，更換SOM板,,,
2023/1/16,P20230113001,BVYSM2020081108,科技之星,,張育淮,(業者未寫),JFFS2 Err，更換SOM板,,,
2023/1/31,P20230130001,BVHCB11B0007,新竹客運-牛埔,,張育淮,黑機無電源,送修原因測試無異常,,,
2023/1/31,P20230130001,BVHCB11B0134,新竹客運-牛埔,,張育淮,播報無聲,C板語音線斷.重焊語音線,,,
2023/1/31,P20230130002,BVGOB20200609,金牌客運,,張育淮,(業者未寫),送修原因測試無異常,,,
2023/1/31,P20230130002,BVGOB1310003,金牌客運,,張育淮,(業者未寫),悠遊卡KEYLOSS，更換悠遊SAM卡,,,
2023/1/31,P20230130002,BVGOB20230130,金牌客運,,張育淮,(業者未寫),送修原因測試無異常,,,
2023/1/31,P20230130002,DCGOB15B0004,金牌客運,,張育淮,(業者未寫),送修原因測試無異常,,,
2023/1/31,P20230130002,DCGOB20230130,金牌客運,,張育淮,(業者未寫),送修原因測試無異常,,,
2023/2/1,P20230201001,BVYSM2019102104,科技之星,,張育淮,無法更新,"1.放大器音量調小
2.喇叭蓋增加泡棉",,,
2023/2/1,P20230201001,BVYSM2019102102,科技之星,,張育淮,無法更新,"1.放大器音量調小
2.喇叭蓋增加泡棉",,,
2023/2/1,P20230201001,BVYSM1310012,科技之星,,張育淮,故障，會發出嗡嗡聲響,"1.放大器音量調小
2.喇叭蓋增加泡棉",,,
2023/2/2,P20230201003,BVMLB11A0048,苗栗客運,,張育淮,刷卡機配對失敗,"1.悠遊卡KEYLOSS，更換悠遊SAM卡
2.增加語音電源線、電容",,,
2023/2/2,P20230201003,BVMLB11A0073,苗栗客運,,張育淮,所有卡不能刷,"1.悠遊卡KEYLOSS，更換悠遊SAM卡
2.增加語音電源線、電容",,,
2023/2/2,P20230201003,BVMLB11A0094,苗栗客運,,張育淮,悠遊卡不能刷,悠遊卡KEYLOSS，更換悠遊SAM卡,,,
2023/2/2,P20230201003,DCMLB11A0128,苗栗客運,,張育淮,故障,送修原因測試無異常,,,
2023/2/2,P20230201002,BVHCB11B0282,新竹客運-關西,,張育淮,(業者未寫),"1.電源異常，更換保險絲
2.悠遊卡KEYLOSS，更換悠遊SAM卡",,,
2023/2/2,P20230201002,BVHCB11B0279,新竹客運-關西,,張育淮,(業者未寫),悠遊卡KEYLOSS，更換悠遊SAM卡,,,
2023/2/2,P20230201002,BVHCB11B0041,新竹客運-關西,,張育淮,(業者未寫),調整卡機感應度,,,
2023/2/6,P20230116001,BVHCB11B0271,新竹客運-下公館,,張育淮,太暗,顯示異常，更換LCM,,,
2023/2/6,P20230116001,BVHCB11B0056,新竹客運-下公館,,張育淮,(業者未寫),鎖點斷裂，更換BV上蓋,,,
2023/2/6,P20230116001,DCHCB11B0161,新竹客運-下公館,,張育淮,螢幕暗,顯示異常，更換LCM,,,
2023/2/6,P20230116001,DCHCB1550011,新竹客運-下公館,,張育淮,故障,電源異常，更換DC主板,,,
2023/2/6,P20230116001,DCHCB11B0196,新竹客運-下公館,,張育淮,(業者未寫),"1.鎖點斷裂，更換DC上蓋
2.傳輸異常，更換WiFi內天線",,,
2023/2/15,P20230117001,BVFUHO2022091906,福和客運,,張育淮,悠遊卡不能刷,悠遊卡KEYLOSS，更換悠遊SAM卡,,,
2023/2/6,P20230117001,BVFUHO2022091920,福和客運,,張育淮,悠遊卡不能刷,悠遊卡KEYLOSS，更換悠遊SAM卡,,,
2023/2/6,P20230117001,BVFUHO2022091911,福和客運,,張育淮,悠遊卡不能刷,悠遊卡KEYLOSS，更換悠遊SAM卡,,,
2023/2/8,P20230207001,DCCIB20190627,嘉義客運,,張育淮,無法登出(數字跳很快),"1.WiFi內天線鬆脫，重新鎖緊
2.鎖點斷裂，更換DC上蓋
3.鎖點斷裂，更換DC下蓋",,,
2023/2/9,P20230208001,DCKAM1440021,葛瑪蘭客運,,張育淮,無法下載營收,送修原因測試無異常,,,
2023/2/15,P20230210001,BVNTC2020102106,台灣真好,,張育淮,無法讀取感應悠遊卡,"1.悠遊卡KEYLOSS，更換悠遊SAM卡
2.Reader無二極體，更換排線",,,電池3.006V
2023/2/15,P20230210001,BVNTC2020102102,台灣真好,,張育淮,無法讀取感應悠遊卡,悠遊卡KEYLOSS，更換悠遊SAM卡,,,電池2.997V
2023/2/15,P20230210001,BVNTC2020102107,台灣真好,,張育淮,無法讀取感應悠遊卡,"1.悠遊卡KEYLOSS，更換悠遊SAM卡
2.Reader無二極體，更換排線",,,電池沒電
2023/2/15,P20230118002,BVSHO2022122108,世豪通運,,張育淮,聲音小,C板語音線斷.重焊語音線,,,
2023/2/16,P20230214001,BVORB1320008,亞盛通運,,張育淮,無法下載資料,"1.送修原因測試無異常
2.更換RTC電池",,,
2023/2/16,P20230214001,BVORB2021122807,亞盛通運,,張育淮,悠遊卡配對失敗,送修原因測試無異常,,,
2023/2/16,P20230214001,BVORB1350003,亞盛通運,,張育淮,時間經常跑掉，面板壓克力脫落,"1.悠遊卡KEYLOSS，更換悠遊SAM卡
2.更換RTC電池
3.上蓋壓克力板重新黏貼",,,
2023/2/16,P20230214001,BVORB11A0002,亞盛通運,,張育淮,無法刷卡，悠遊卡NG,1.悠遊卡KEYLOSS，更換悠遊SAM卡,,,
2023/2/16,P20230214001,DCORB1350002,亞盛通運,,張育淮,無法USB下載，定位不良,送修原因測試無異常,,,
2023/2/18,P20230213002,BVGOB1570001,金牌客運,576-FT,張育淮,一直重複開機,送修原因測試無異常,,,
2023/2/18,P20230213002,BVGOB1310009,金牌客運,576-FT,張育淮,(業者未寫),調整卡機感應度,,,
2023/2/18,P20230213002,BVGOB2020041401,金牌客運,596-FT,張育淮,閉鎖、行駛中找不到卡機,卡機異常，更換卡機,,,
2023/2/18,P20230213002,DCGOB1570006,金牌客運,,張育淮,(業者未寫),傳輸異常，更換WiFi模組,,,
2023/2/18,P20230213002,DCGOB2020012102,金牌客運,,張育淮,(業者未寫),鎖點斷裂，更換DC上蓋,,,
2023/2/18,P20230213002,DCGOB1130023,金牌客運,,張育淮,(業者未寫),"1.按鍵異常，更換DC上蓋
2.定位異常，更換GPS模組",,,
2023/2/18,P20230216001,BVGOB2020081802,金牌客運,KA3003,張育淮,(業者未寫),鎖點斷裂，更換BV上蓋,,,
2023/2/20,P20230216002,BVYSM2022010602,科技之星,063-FN,張育淮,會一直當機,送修原因測試無異常,,,
2023/2/20,P20230216002,BVYSM2019102101,科技之星,047-FV,張育淮,久未使用,SOM板JFFS2異常，重新燒錄Kernel,,,
2023/2/20,P20230216002,DCYSM2022010604,科技之星,,張育淮,會當機,送修原因測試無異常,,,
2023/2/20,P20230216002,DCYSM1310011,科技之星,,張育淮,使用前須更新,"1.送修原因測試無異常
2.WiFi內天線鎖緊",,,
